transaction_id,date,customer_id,gender,age,product_category,quantity,price_per_unit,total_amount,year,month,month_name,day,day_name,quarter,is_weekend,age_group,month_name
475,1/20/2023,CUST475,Male,26,Clothing,3,25,75,2023,1,January,20,Friday,1,FALSE,Adult,January
476,8/29/2023,CUST476,Female,27,Clothing,4,500,2000,2023,8,August,29,Tuesday,3,FALSE,Adult,August
477,4/24/2023,CUST477,Male,43,Clothing,4,30,120,2023,4,April,24,Monday,2,FALSE,Middle Age,April
478,4/13/2023,CUST478,Female,58,Clothing,2,30,60,2023,4,April,13,Thursday,2,FALSE,Middle Age,April
479,8/24/2023,CUST479,Male,52,Electronics,4,300,1200,2023,8,August,24,Thursday,3,FALSE,Middle Age,August
480,6/29/2023,CUST480,Female,42,Beauty,4,500,2000,2023,6,June,29,Thursday,2,FALSE,Middle Age,June
481,6/6/2023,CUST481,Female,43,Electronics,4,300,1200,2023,6,June,6,Tuesday,2,FALSE,Middle Age,June
482,4/27/2023,CUST482,Female,28,Clothing,4,300,1200,2023,4,April,27,Thursday,2,FALSE,Adult,April
483,4/25/2023,CUST483,Male,55,Clothing,1,30,30,2023,4,April,25,Tuesday,2,FALSE,Middle Age,April
484,1/13/2023,CUST484,Female,19,Clothing,4,300,1200,2023,1,January,13,Friday,1,FALSE,Young Adult,January
485,12/4/2023,CUST485,Male,24,Electronics,1,30,30,2023,12,December,4,Monday,4,FALSE,Young Adult,December
486,4/9/2023,CUST486,Female,35,Electronics,1,25,25,2023,4,April,9,Sunday,2,TRUE,Adult,April
487,7/24/2023,CUST487,Male,44,Clothing,4,500,2000,2023,7,July,24,Monday,3,FALSE,Middle Age,July
488,6/18/2023,CUST488,Female,51,Electronics,3,300,900,2023,6,June,18,Sunday,2,TRUE,Middle Age,June
489,5/23/2023,CUST489,Male,44,Electronics,1,30,30,2023,5,May,23,Tuesday,2,FALSE,Middle Age,May
490,2/5/2023,CUST490,Male,34,Clothing,3,50,150,2023,2,February,5,Sunday,1,TRUE,Adult,February
491,5/23/2023,CUST491,Female,60,Electronics,3,300,900,2023,5,May,23,Tuesday,2,FALSE,Senior,May
492,6/29/2023,CUST492,Male,61,Beauty,4,25,100,2023,6,June,29,Thursday,2,FALSE,Senior,June
493,11/25/2023,CUST493,Male,41,Beauty,2,25,50,2023,11,November,25,Saturday,4,TRUE,Middle Age,November
494,9/18/2023,CUST494,Female,42,Beauty,4,50,200,2023,9,September,18,Monday,3,FALSE,Middle Age,September
495,7/24/2023,CUST495,Male,24,Beauty,2,30,60,2023,7,July,24,Monday,3,FALSE,Young Adult,July
496,12/14/2023,CUST496,Male,23,Clothing,2,300,600,2023,12,December,14,Thursday,4,FALSE,Young Adult,December
497,10/2/2023,CUST497,Male,41,Clothing,4,30,120,2023,10,October,2,Monday,4,FALSE,Middle Age,October
498,6/19/2023,CUST498,Female,50,Clothing,4,25,100,2023,6,June,19,Monday,2,FALSE,Middle Age,June
499,1/15/2023,CUST499,Male,46,Beauty,2,30,60,2023,1,January,15,Sunday,1,TRUE,Middle Age,January
500,3/1/2023,CUST500,Female,60,Beauty,4,25,100,2023,3,March,1,Wednesday,1,FALSE,Senior,March
501,5/14/2023,CUST501,Male,39,Electronics,2,30,60,2023,5,May,14,Sunday,2,TRUE,Middle Age,May
502,4/2/2023,CUST502,Male,43,Electronics,3,50,150,2023,4,April,2,Sunday,2,TRUE,Middle Age,April
503,10/25/2023,CUST503,Male,45,Beauty,4,500,2000,2023,10,October,25,Wednesday,4,FALSE,Middle Age,October
504,5/16/2023,CUST504,Female,38,Beauty,3,50,150,2023,5,May,16,Tuesday,2,FALSE,Middle Age,May
505,1/20/2023,CUST505,Male,24,Beauty,1,50,50,2023,1,January,20,Friday,1,FALSE,Young Adult,January
506,2/25/2023,CUST506,Male,34,Beauty,3,500,1500,2023,2,February,25,Saturday,1,TRUE,Adult,February
507,11/2/2023,CUST507,Female,37,Electronics,3,500,1500,2023,11,November,2,Thursday,4,FALSE,Middle Age,November
508,8/11/2023,CUST508,Male,58,Beauty,2,300,600,2023,8,August,11,Friday,3,FALSE,Middle Age,August
509,6/26/2023,CUST509,Female,37,Electronics,3,300,900,2023,6,June,26,Monday,2,FALSE,Middle Age,June
510,6/10/2023,CUST510,Female,39,Beauty,4,50,200,2023,6,June,10,Saturday,2,TRUE,Middle Age,June
511,8/12/2023,CUST511,Male,45,Beauty,2,50,100,2023,8,August,12,Saturday,3,TRUE,Middle Age,August
512,11/7/2023,CUST512,Female,57,Beauty,1,25,25,2023,11,November,7,Tuesday,4,FALSE,Middle Age,November
513,9/19/2023,CUST513,Male,24,Electronics,4,25,100,2023,9,September,19,Tuesday,3,FALSE,Young Adult,September
514,3/1/2023,CUST514,Female,18,Electronics,1,300,300,2023,3,March,1,Wednesday,1,FALSE,Teen,March
515,7/17/2023,CUST515,Female,49,Clothing,3,300,900,2023,7,July,17,Monday,3,FALSE,Middle Age,July
516,10/23/2023,CUST516,Male,30,Beauty,4,25,100,2023,10,October,23,Monday,4,FALSE,Adult,October
517,4/8/2023,CUST517,Female,47,Clothing,4,25,100,2023,4,April,8,Saturday,2,TRUE,Middle Age,April
518,5/11/2023,CUST518,Female,40,Clothing,1,30,30,2023,5,May,11,Thursday,2,FALSE,Middle Age,May
519,1/23/2023,CUST519,Female,36,Electronics,4,30,120,2023,1,January,23,Monday,1,FALSE,Middle Age,January
520,12/29/2023,CUST520,Female,49,Electronics,4,25,100,2023,12,December,29,Friday,4,FALSE,Middle Age,December
521,8/12/2023,CUST521,Female,47,Clothing,4,30,120,2023,8,August,12,Saturday,3,TRUE,Middle Age,August
522,1/1/2023,CUST522,Male,46,Beauty,3,500,1500,2023,1,January,1,Sunday,1,TRUE,Middle Age,January
523,9/24/2023,CUST523,Female,62,Electronics,1,300,300,2023,9,September,24,Sunday,3,TRUE,Senior,September
524,10/3/2023,CUST524,Male,46,Beauty,4,300,1200,2023,10,October,3,Tuesday,4,FALSE,Middle Age,October
525,12/18/2023,CUST525,Female,47,Beauty,2,25,50,2023,12,December,18,Monday,4,FALSE,Middle Age,December
526,12/10/2023,CUST526,Male,33,Clothing,2,50,100,2023,12,December,10,Sunday,4,TRUE,Adult,December
527,4/11/2023,CUST527,Male,57,Clothing,2,25,50,2023,4,April,11,Tuesday,2,FALSE,Middle Age,April
528,7/6/2023,CUST528,Female,36,Clothing,2,30,60,2023,7,July,6,Thursday,3,FALSE,Middle Age,July
529,8/9/2023,CUST529,Female,35,Clothing,3,50,150,2023,8,August,9,Wednesday,3,FALSE,Adult,August
530,2/5/2023,CUST530,Female,18,Electronics,4,30,120,2023,2,February,5,Sunday,1,TRUE,Teen,February
531,12/7/2023,CUST531,Male,31,Electronics,1,500,500,2023,12,December,7,Thursday,4,FALSE,Adult,December
532,6/19/2023,CUST532,Female,64,Clothing,4,30,120,2023,6,June,19,Monday,2,FALSE,Senior,June
533,11/16/2023,CUST533,Male,19,Electronics,3,500,1500,2023,11,November,16,Thursday,4,FALSE,Young Adult,November
534,6/10/2023,CUST534,Male,45,Clothing,2,500,1000,2023,6,June,10,Saturday,2,TRUE,Middle Age,June
535,12/6/2023,CUST535,Male,47,Beauty,3,30,90,2023,12,December,6,Wednesday,4,FALSE,Middle Age,December
536,3/5/2023,CUST536,Female,55,Beauty,4,30,120,2023,3,March,5,Sunday,1,TRUE,Middle Age,March
537,6/3/2023,CUST537,Female,21,Beauty,1,500,500,2023,6,June,3,Saturday,2,TRUE,Young Adult,June
538,9/17/2023,CUST538,Male,18,Clothing,3,50,150,2023,9,September,17,Sunday,3,TRUE,Teen,September
539,6/8/2023,CUST539,Male,25,Beauty,1,500,500,2023,6,June,8,Thursday,2,FALSE,Young Adult,June
540,12/8/2023,CUST540,Female,46,Electronics,3,300,900,2023,12,December,8,Friday,4,FALSE,Middle Age,December
541,7/29/2023,CUST541,Male,56,Beauty,1,500,500,2023,7,July,29,Saturday,3,TRUE,Middle Age,July
542,6/17/2023,CUST542,Female,20,Beauty,1,50,50,2023,6,June,17,Saturday,2,TRUE,Young Adult,June
543,7/26/2023,CUST543,Male,49,Beauty,2,300,600,2023,7,July,26,Wednesday,3,FALSE,Middle Age,July
544,12/23/2023,CUST544,Female,27,Electronics,1,25,25,2023,12,December,23,Saturday,4,TRUE,Adult,December
545,6/1/2023,CUST545,Male,27,Clothing,2,25,50,2023,6,June,1,Thursday,2,FALSE,Adult,June
546,10/11/2023,CUST546,Female,36,Electronics,4,50,200,2023,10,October,11,Wednesday,4,FALSE,Middle Age,October
547,3/7/2023,CUST547,Male,63,Clothing,4,500,2000,2023,3,March,7,Tuesday,1,FALSE,Senior,March
548,4/9/2023,CUST548,Female,51,Clothing,2,30,60,2023,4,April,9,Sunday,2,TRUE,Middle Age,April
549,8/4/2023,CUST549,Female,50,Beauty,2,50,100,2023,8,August,4,Friday,3,FALSE,Middle Age,August
550,12/7/2023,CUST550,Male,40,Clothing,3,300,900,2023,12,December,7,Thursday,4,FALSE,Middle Age,December
551,7/14/2023,CUST551,Male,45,Electronics,3,300,900,2023,7,July,14,Friday,3,FALSE,Middle Age,July
552,12/13/2023,CUST552,Female,49,Electronics,3,25,75,2023,12,December,13,Wednesday,4,FALSE,Middle Age,December
553,3/31/2023,CUST553,Male,24,Clothing,4,300,1200,2023,3,March,31,Friday,1,FALSE,Young Adult,March
554,11/12/2023,CUST554,Female,46,Beauty,3,50,150,2023,11,November,12,Sunday,4,TRUE,Middle Age,November
555,10/19/2023,CUST555,Male,25,Beauty,1,300,300,2023,10,October,19,Thursday,4,FALSE,Young Adult,October
556,6/4/2023,CUST556,Female,18,Electronics,1,50,50,2023,6,June,4,Sunday,2,TRUE,Teen,June
557,7/27/2023,CUST557,Female,20,Beauty,3,30,90,2023,7,July,27,Thursday,3,FALSE,Young Adult,July
558,10/8/2023,CUST558,Female,41,Clothing,1,25,25,2023,10,October,8,Sunday,4,TRUE,Middle Age,October
559,1/1/2023,CUST559,Female,40,Clothing,4,300,1200,2023,1,January,1,Sunday,1,TRUE,Middle Age,January
560,6/5/2023,CUST560,Female,25,Electronics,1,50,50,2023,6,June,5,Monday,2,FALSE,Young Adult,June
561,5/27/2023,CUST561,Female,64,Clothing,4,500,2000,2023,5,May,27,Saturday,2,TRUE,Senior,May
562,4/18/2023,CUST562,Male,54,Electronics,2,25,50,2023,4,April,18,Tuesday,2,FALSE,Middle Age,April
563,8/9/2023,CUST563,Male,20,Clothing,2,30,60,2023,8,August,9,Wednesday,3,FALSE,Young Adult,August
564,10/24/2023,CUST564,Male,50,Electronics,2,50,100,2023,10,October,24,Tuesday,4,FALSE,Middle Age,October
565,11/7/2023,CUST565,Female,45,Beauty,2,30,60,2023,11,November,7,Tuesday,4,FALSE,Middle Age,November
566,12/2/2023,CUST566,Female,64,Clothing,1,30,30,2023,12,December,2,Saturday,4,TRUE,Senior,December
567,6/14/2023,CUST567,Female,25,Clothing,3,300,900,2023,6,June,14,Wednesday,2,FALSE,Young Adult,June
568,8/27/2023,CUST568,Female,51,Electronics,1,300,300,2023,8,August,27,Sunday,3,TRUE,Middle Age,August
569,8/15/2023,CUST569,Male,52,Electronics,4,50,200,2023,8,August,15,Tuesday,3,FALSE,Middle Age,August
570,8/15/2023,CUST570,Male,49,Clothing,1,500,500,2023,8,August,15,Tuesday,3,FALSE,Middle Age,August
571,12/12/2023,CUST571,Female,41,Electronics,1,50,50,2023,12,December,12,Tuesday,4,FALSE,Middle Age,December
572,4/20/2023,CUST572,Male,31,Clothing,4,500,2000,2023,4,April,20,Thursday,2,FALSE,Adult,April
573,9/19/2023,CUST573,Male,49,Beauty,2,30,60,2023,9,September,19,Tuesday,3,FALSE,Middle Age,September
574,8/31/2023,CUST574,Female,63,Electronics,2,25,50,2023,8,August,31,Thursday,3,FALSE,Senior,August
575,3/28/2023,CUST575,Male,60,Clothing,2,50,100,2023,3,March,28,Tuesday,1,FALSE,Senior,March
576,12/4/2023,CUST576,Female,33,Beauty,3,50,150,2023,12,December,4,Monday,4,FALSE,Adult,December
577,2/13/2023,CUST577,Male,21,Beauty,4,500,2000,2023,2,February,13,Monday,1,FALSE,Young Adult,February
578,5/26/2023,CUST578,Female,54,Clothing,4,30,120,2023,5,May,26,Friday,2,FALSE,Middle Age,May
579,9/21/2023,CUST579,Female,38,Electronics,1,30,30,2023,9,September,21,Thursday,3,FALSE,Middle Age,September
580,12/6/2023,CUST580,Female,31,Clothing,3,500,1500,2023,12,December,6,Wednesday,4,FALSE,Adult,December
581,11/21/2023,CUST581,Female,48,Beauty,2,30,60,2023,11,November,21,Tuesday,4,FALSE,Middle Age,November
582,11/14/2023,CUST582,Male,35,Clothing,3,300,900,2023,11,November,14,Tuesday,4,FALSE,Adult,November
583,6/21/2023,CUST583,Female,24,Electronics,4,25,100,2023,6,June,21,Wednesday,2,FALSE,Young Adult,June
584,2/17/2023,CUST584,Female,27,Beauty,4,50,200,2023,2,February,17,Friday,1,FALSE,Adult,February
585,5/1/2023,CUST585,Female,24,Clothing,1,25,25,2023,5,May,1,Monday,2,FALSE,Young Adult,May
586,12/11/2023,CUST586,Male,50,Electronics,1,50,50,2023,12,December,11,Monday,4,FALSE,Middle Age,December
587,6/8/2023,CUST587,Female,40,Beauty,4,300,1200,2023,6,June,8,Thursday,2,FALSE,Middle Age,June
588,4/26/2023,CUST588,Male,38,Electronics,2,30,60,2023,4,April,26,Wednesday,2,FALSE,Middle Age,April
589,4/12/2023,CUST589,Female,36,Beauty,2,500,1000,2023,4,April,12,Wednesday,2,FALSE,Middle Age,April
590,3/17/2023,CUST590,Male,36,Clothing,3,300,900,2023,3,March,17,Friday,1,FALSE,Middle Age,March
591,1/13/2023,CUST591,Male,53,Electronics,4,25,100,2023,1,January,13,Friday,1,FALSE,Middle Age,January
592,1/24/2023,CUST592,Female,46,Beauty,4,500,2000,2023,1,January,24,Tuesday,1,FALSE,Middle Age,January
593,5/6/2023,CUST593,Male,35,Electronics,2,30,60,2023,5,May,6,Saturday,2,TRUE,Adult,May
594,9/1/2023,CUST594,Female,19,Electronics,2,300,600,2023,9,September,1,Friday,3,FALSE,Young Adult,September
595,11/9/2023,CUST595,Female,18,Clothing,4,500,2000,2023,11,November,9,Thursday,4,FALSE,Teen,November
596,2/7/2023,CUST596,Female,64,Electronics,1,300,300,2023,2,February,7,Tuesday,1,FALSE,Senior,February
597,8/22/2023,CUST597,Male,22,Beauty,4,300,1200,2023,8,August,22,Tuesday,3,FALSE,Young Adult,August
598,8/1/2023,CUST598,Male,37,Beauty,4,30,120,2023,8,August,1,Tuesday,3,FALSE,Middle Age,August
599,11/19/2023,CUST599,Female,28,Beauty,2,50,100,2023,11,November,19,Sunday,4,TRUE,Adult,November
600,10/22/2023,CUST600,Female,59,Beauty,2,500,1000,2023,10,October,22,Sunday,4,TRUE,Senior,October
601,4/10/2023,CUST601,Male,19,Clothing,1,30,30,2023,4,April,10,Monday,2,FALSE,Young Adult,April
602,12/23/2023,CUST602,Female,20,Electronics,1,300,300,2023,12,December,23,Saturday,4,TRUE,Young Adult,December
603,7/16/2023,CUST603,Female,40,Clothing,3,30,90,2023,7,July,16,Sunday,3,TRUE,Middle Age,July
604,9/11/2023,CUST604,Female,29,Electronics,4,50,200,2023,9,September,11,Monday,3,FALSE,Adult,September
605,7/24/2023,CUST605,Male,37,Electronics,2,500,1000,2023,7,July,24,Monday,3,FALSE,Middle Age,July
606,5/5/2023,CUST606,Male,22,Electronics,1,50,50,2023,5,May,5,Friday,2,FALSE,Young Adult,May
607,3/17/2023,CUST607,Male,54,Clothing,3,25,75,2023,3,March,17,Friday,1,FALSE,Middle Age,March
608,12/2/2023,CUST608,Female,55,Electronics,3,500,1500,2023,12,December,2,Saturday,4,TRUE,Middle Age,December
609,12/19/2023,CUST609,Female,47,Clothing,2,50,100,2023,12,December,19,Tuesday,4,FALSE,Middle Age,December
610,1/3/2023,CUST610,Female,26,Beauty,2,300,600,2023,1,January,3,Tuesday,1,FALSE,Adult,January
611,2/24/2023,CUST611,Male,51,Beauty,3,500,1500,2023,2,February,24,Friday,1,FALSE,Middle Age,February
612,8/6/2023,CUST612,Female,61,Electronics,1,500,500,2023,8,August,6,Sunday,3,TRUE,Senior,August
613,4/23/2023,CUST613,Female,52,Clothing,3,30,90,2023,4,April,23,Sunday,2,TRUE,Middle Age,April
614,4/1/2023,CUST614,Female,39,Beauty,4,300,1200,2023,4,April,1,Saturday,2,TRUE,Middle Age,April
615,12/23/2023,CUST615,Female,61,Clothing,4,25,100,2023,12,December,23,Saturday,4,TRUE,Senior,December
616,9/23/2023,CUST616,Male,41,Clothing,2,50,100,2023,9,September,23,Saturday,3,TRUE,Middle Age,September
617,8/26/2023,CUST617,Male,34,Electronics,1,30,30,2023,8,August,26,Saturday,3,TRUE,Adult,August
618,1/26/2023,CUST618,Female,27,Beauty,1,50,50,2023,1,January,26,Thursday,1,FALSE,Adult,January
619,10/13/2023,CUST619,Male,47,Electronics,4,25,100,2023,10,October,13,Friday,4,FALSE,Middle Age,October
620,5/8/2023,CUST620,Male,63,Electronics,3,25,75,2023,5,May,8,Monday,2,FALSE,Senior,May
621,3/4/2023,CUST621,Female,40,Beauty,2,500,1000,2023,3,March,4,Saturday,1,TRUE,Middle Age,March
622,8/22/2023,CUST622,Female,49,Beauty,3,25,75,2023,8,August,22,Tuesday,3,FALSE,Middle Age,August
623,3/10/2023,CUST623,Male,34,Clothing,3,50,150,2023,3,March,10,Friday,1,FALSE,Adult,March
624,8/26/2023,CUST624,Female,34,Beauty,3,300,900,2023,8,August,26,Saturday,3,TRUE,Adult,August
625,12/8/2023,CUST625,Male,31,Clothing,1,300,300,2023,12,December,8,Friday,4,FALSE,Adult,December
626,9/29/2023,CUST626,Female,26,Clothing,4,500,2000,2023,9,September,29,Friday,3,FALSE,Adult,September
627,10/14/2023,CUST627,Male,57,Clothing,1,50,50,2023,10,October,14,Saturday,4,TRUE,Middle Age,October
628,11/1/2023,CUST628,Female,19,Beauty,4,50,200,2023,11,November,1,Wednesday,4,FALSE,Young Adult,November
629,6/12/2023,CUST629,Male,62,Electronics,2,25,50,2023,6,June,12,Monday,2,FALSE,Senior,June
630,8/15/2023,CUST630,Male,42,Clothing,2,50,100,2023,8,August,15,Tuesday,3,FALSE,Middle Age,August
631,11/10/2023,CUST631,Male,56,Electronics,3,30,90,2023,11,November,10,Friday,4,FALSE,Middle Age,November
632,9/16/2023,CUST632,Female,26,Electronics,4,25,100,2023,9,September,16,Saturday,3,TRUE,Adult,September
633,8/7/2023,CUST633,Male,39,Beauty,4,30,120,2023,8,August,7,Monday,3,FALSE,Middle Age,August
634,10/8/2023,CUST634,Male,60,Electronics,4,500,2000,2023,10,October,8,Sunday,4,TRUE,Senior,October
635,8/17/2023,CUST635,Female,63,Electronics,3,300,900,2023,8,August,17,Thursday,3,FALSE,Senior,August
636,3/23/2023,CUST636,Female,21,Beauty,3,500,1500,2023,3,March,23,Thursday,1,FALSE,Young Adult,March
637,9/1/2023,CUST637,Male,43,Clothing,2,300,600,2023,9,September,1,Friday,3,FALSE,Middle Age,September
638,8/19/2023,CUST638,Male,46,Electronics,1,500,500,2023,8,August,19,Saturday,3,TRUE,Middle Age,August
639,5/13/2023,CUST639,Female,62,Beauty,4,50,200,2023,5,May,13,Saturday,2,TRUE,Senior,May
640,5/7/2023,CUST640,Female,51,Electronics,4,30,120,2023,5,May,7,Sunday,2,TRUE,Middle Age,May
641,11/23/2023,CUST641,Female,40,Electronics,1,300,300,2023,11,November,23,Thursday,4,FALSE,Middle Age,November
642,5/22/2023,CUST642,Female,54,Clothing,4,25,100,2023,5,May,22,Monday,2,FALSE,Middle Age,May
643,9/24/2023,CUST643,Female,28,Electronics,3,30,90,2023,9,September,24,Sunday,3,TRUE,Adult,September
644,9/6/2023,CUST644,Male,23,Beauty,3,25,75,2023,9,September,6,Wednesday,3,FALSE,Young Adult,September
645,11/17/2023,CUST645,Female,35,Electronics,4,30,120,2023,11,November,17,Friday,4,FALSE,Adult,November
646,5/3/2023,CUST646,Male,38,Clothing,3,30,90,2023,5,May,3,Wednesday,2,FALSE,Middle Age,May
647,5/21/2023,CUST647,Male,59,Clothing,3,500,1500,2023,5,May,21,Sunday,2,TRUE,Senior,May
648,8/14/2023,CUST648,Male,53,Beauty,4,300,1200,2023,8,August,14,Monday,3,FALSE,Middle Age,August
649,2/9/2023,CUST649,Female,58,Clothing,2,300,600,2023,2,February,9,Thursday,1,FALSE,Middle Age,February
650,1/1/2024,CUST650,Male,55,Electronics,1,30,30,2024,1,January,1,Monday,1,FALSE,Middle Age,January
651,5/27/2023,CUST651,Male,51,Clothing,3,50,150,2023,5,May,27,Saturday,2,TRUE,Middle Age,May
652,5/1/2023,CUST652,Female,34,Beauty,2,50,100,2023,5,May,1,Monday,2,FALSE,Adult,May
653,5/20/2023,CUST653,Male,54,Clothing,3,25,75,2023,5,May,20,Saturday,2,TRUE,Middle Age,May
654,6/21/2023,CUST654,Male,42,Clothing,3,25,75,2023,6,June,21,Wednesday,2,FALSE,Middle Age,June
655,6/13/2023,CUST655,Female,55,Clothing,1,500,500,2023,6,June,13,Tuesday,2,FALSE,Middle Age,June
656,10/4/2023,CUST656,Male,29,Beauty,3,30,90,2023,10,October,4,Wednesday,4,FALSE,Adult,October
657,2/11/2023,CUST657,Male,40,Clothing,1,25,25,2023,2,February,11,Saturday,1,TRUE,Middle Age,February
658,3/12/2023,CUST658,Male,59,Clothing,1,25,25,2023,3,March,12,Sunday,1,TRUE,Senior,March
659,3/19/2023,CUST659,Female,39,Electronics,1,30,30,2023,3,March,19,Sunday,1,TRUE,Middle Age,March
660,4/29/2023,CUST660,Female,38,Beauty,2,500,1000,2023,4,April,29,Saturday,2,TRUE,Middle Age,April
661,7/16/2023,CUST661,Female,44,Clothing,4,25,100,2023,7,July,16,Sunday,3,TRUE,Middle Age,July
662,12/22/2023,CUST662,Male,48,Beauty,2,500,1000,2023,12,December,22,Friday,4,FALSE,Middle Age,December
663,3/20/2023,CUST663,Male,23,Clothing,4,300,1200,2023,3,March,20,Monday,1,FALSE,Young Adult,March
664,12/28/2023,CUST664,Female,44,Clothing,4,500,2000,2023,12,December,28,Thursday,4,FALSE,Middle Age,December
665,4/20/2023,CUST665,Male,57,Clothing,1,50,50,2023,4,April,20,Thursday,2,FALSE,Middle Age,April
666,2/2/2023,CUST666,Male,51,Electronics,3,50,150,2023,2,February,2,Thursday,1,FALSE,Middle Age,February
667,8/1/2023,CUST667,Female,29,Electronics,1,500,500,2023,8,August,1,Tuesday,3,FALSE,Adult,August
668,7/28/2023,CUST668,Female,62,Electronics,3,50,150,2023,7,July,28,Friday,3,FALSE,Senior,July
669,6/19/2023,CUST669,Male,24,Beauty,4,300,1200,2023,6,June,19,Monday,2,FALSE,Young Adult,June
670,10/5/2023,CUST670,Male,27,Beauty,1,30,30,2023,10,October,5,Thursday,4,FALSE,Adult,October
671,8/27/2023,CUST671,Male,62,Electronics,3,50,150,2023,8,August,27,Sunday,3,TRUE,Senior,August
672,8/1/2023,CUST672,Female,34,Beauty,2,50,100,2023,8,August,1,Tuesday,3,FALSE,Adult,August
673,2/1/2023,CUST673,Female,43,Clothing,3,500,1500,2023,2,February,1,Wednesday,1,FALSE,Middle Age,February
674,4/16/2023,CUST674,Female,38,Clothing,1,300,300,2023,4,April,16,Sunday,2,TRUE,Middle Age,April
675,8/4/2023,CUST675,Female,45,Clothing,2,30,60,2023,8,August,4,Friday,3,FALSE,Middle Age,August
676,7/19/2023,CUST676,Male,63,Electronics,3,500,1500,2023,7,July,19,Wednesday,3,FALSE,Senior,July
677,10/27/2023,CUST677,Female,19,Beauty,3,500,1500,2023,10,October,27,Friday,4,FALSE,Young Adult,October
678,12/23/2023,CUST678,Female,60,Electronics,3,300,900,2023,12,December,23,Saturday,4,TRUE,Senior,December
679,1/11/2023,CUST679,Female,18,Beauty,3,30,90,2023,1,January,11,Wednesday,1,FALSE,Teen,January
680,10/22/2023,CUST680,Female,53,Clothing,3,300,900,2023,10,October,22,Sunday,4,TRUE,Middle Age,October
681,7/14/2023,CUST681,Female,43,Electronics,2,30,60,2023,7,July,14,Friday,3,FALSE,Middle Age,July
682,9/2/2023,CUST682,Male,46,Beauty,4,300,1200,2023,9,September,2,Saturday,3,TRUE,Middle Age,September
683,1/4/2023,CUST683,Male,38,Beauty,2,500,1000,2023,1,January,4,Wednesday,1,FALSE,Middle Age,January
684,6/30/2023,CUST684,Female,28,Clothing,2,500,1000,2023,6,June,30,Friday,2,FALSE,Adult,June
685,6/2/2023,CUST685,Male,57,Electronics,2,25,50,2023,6,June,2,Friday,2,FALSE,Middle Age,June
686,7/19/2023,CUST686,Female,28,Electronics,4,50,200,2023,7,July,19,Wednesday,3,FALSE,Adult,July
687,8/3/2023,CUST687,Female,53,Electronics,1,300,300,2023,8,August,3,Thursday,3,FALSE,Middle Age,August
688,10/3/2023,CUST688,Male,56,Clothing,4,25,100,2023,10,October,3,Tuesday,4,FALSE,Middle Age,October
689,10/7/2023,CUST689,Male,57,Electronics,2,50,100,2023,10,October,7,Saturday,4,TRUE,Middle Age,October
690,11/5/2023,CUST690,Female,52,Clothing,3,300,900,2023,11,November,5,Sunday,4,TRUE,Middle Age,November
691,4/23/2023,CUST691,Female,51,Clothing,3,30,90,2023,4,April,23,Sunday,2,TRUE,Middle Age,April
692,9/7/2023,CUST692,Female,64,Clothing,2,50,100,2023,9,September,7,Thursday,3,FALSE,Senior,September
693,4/23/2023,CUST693,Male,41,Beauty,3,500,1500,2023,4,April,23,Sunday,2,TRUE,Middle Age,April
694,5/20/2023,CUST694,Female,39,Electronics,2,25,50,2023,5,May,20,Saturday,2,TRUE,Middle Age,May
695,8/12/2023,CUST695,Female,22,Electronics,3,50,150,2023,8,August,12,Saturday,3,TRUE,Young Adult,August
696,9/6/2023,CUST696,Female,50,Clothing,4,50,200,2023,9,September,6,Wednesday,3,FALSE,Middle Age,September
697,1/15/2023,CUST697,Male,53,Clothing,1,500,500,2023,1,January,15,Sunday,1,TRUE,Middle Age,January
698,7/19/2023,CUST698,Female,64,Electronics,1,300,300,2023,7,July,19,Wednesday,3,FALSE,Senior,July
699,6/22/2023,CUST699,Female,37,Clothing,4,30,120,2023,6,June,22,Thursday,2,FALSE,Middle Age,June
700,12/9/2023,CUST700,Male,36,Electronics,4,500,2000,2023,12,December,9,Saturday,4,TRUE,Middle Age,December
701,12/14/2023,CUST701,Female,52,Beauty,2,30,60,2023,12,December,14,Thursday,4,FALSE,Middle Age,December
702,7/27/2023,CUST702,Female,60,Clothing,2,300,600,2023,7,July,27,Thursday,3,FALSE,Senior,July
703,3/26/2023,CUST703,Male,34,Electronics,2,50,100,2023,3,March,26,Sunday,1,TRUE,Adult,March
704,8/28/2023,CUST704,Female,62,Clothing,3,30,90,2023,8,August,28,Monday,3,FALSE,Senior,August
705,3/7/2023,CUST705,Male,60,Electronics,2,25,50,2023,3,March,7,Tuesday,1,FALSE,Senior,March
706,11/15/2023,CUST706,Male,51,Electronics,4,25,100,2023,11,November,15,Wednesday,4,FALSE,Middle Age,November
707,10/1/2023,CUST707,Female,26,Clothing,1,500,500,2023,10,October,1,Sunday,4,TRUE,Adult,October
708,1/14/2023,CUST708,Female,43,Beauty,3,300,900,2023,1,January,14,Saturday,1,TRUE,Middle Age,January
709,7/21/2023,CUST709,Female,19,Electronics,2,500,1000,2023,7,July,21,Friday,3,FALSE,Young Adult,July
710,10/31/2023,CUST710,Female,26,Electronics,3,500,1500,2023,10,October,31,Tuesday,4,FALSE,Adult,October
711,10/16/2023,CUST711,Male,26,Electronics,3,500,1500,2023,10,October,16,Monday,4,FALSE,Adult,October
